Nombre,Título,Categoría,Tiempo (min),Dificultad,Ingredientes,Calorías,Proteínas,Carbohidratos,Grasas,Procedimiento,Número de Pasos
garnache-de-chocolate-facil,Garnache de chocolate facil,Dulces y repostería,3,1,"Chocolate para fundir, Nata para montar",222.5,2.49,12.215,18.385,"introducir el chocolate en trozos, añadir la nata para montar y calentar sin llegar a hervir opcional, añadir una cucharada de mantequilla para que quede brillante y mezclar hasta que quede una pasta homogénea. verter sobre un recipiente y dejar enfriar, se puede rellenar con ella una tarta mientras está líquida o introducir en el frigorífico durante 3 horas  para que se espese y se pueda utilizar a modo de frosting para cupcakes.",2
arroz-con-leche-vegetal,Arroz con leche vegetal,Arroces,54,1,"Leche de soja, Horchata, Cáscara de limón, Cáscara de naranja, Arroz redondo, Rama de canela, Azúcar",471.14840000000004,10.047728,94.614248,6.420928000000001,"Introducir los ingredientes en la jarra con la pala mezcladora. Y programa 47 minutos. Comprobar la cocción del arroz. Agregar más azúcar al gusto.Usar este paso 5 minutos más.( Si fuera necesario) Quitar la pala mezcladora, las cáscaras de limón, naranja y las ramas de canela. Repartir en tarrinas . Dejar enfriar. Servir frío con canela en polvo.",3
falso-aguacate-sin-cilantro,Falso guacamole (sin cilantro),Aperitivos y tapas,0,1,"Cebolla, Pimiento rojo, Aguacate, Sal, Zumo de limón, Tabasco, Salsa sriracha",177.40599999999998,2.4986116666666667,12.405399999999998,14.780446666666668,"Picamos la cebolla y el pimiento rojo Añadimos zumo de limón, los aguacate maduros, sal al gusto, tabasco y siracha",2
pancakes-keto,Pancakes KETO,Masas,1,1,"Huevo, Queso ricotta, Semillas de psyllium en polvo, Maizena, Polvo de hornear, Stevia",186.36827999999997,13.7590376,11.4312404,12.575616400000001,Vertemos todos los ingredientes y mezclamos. Luego las haremos en una sarten con un poco de aceite de coco.,1
salsa-de-chorizo-y-picadillo-para-pasta,Salsa de picadillo y chorizo cantimpalos para pasta,Salsas y guarniciones,24,1,"Aceite de oliva, Ajo sin germen, Cebolla, Pimiento verde, Picadillo de chorizo, Chorizo, Tomate, Orégano, Sal",409.9585,19.075233333333333,11.121671999999998,32.316281333333336,"Calentamos el aceite Sofreír cebolla, pimiento y ajo sin germen Añadir al sofrito el picadillo y el chorizo de cantimpalos tierno Añadir el tomate natural",4
arroz-meloso-con-butifarra,Arroz meloso con butifarra,Arroces,28,1,"Aceite de oliva, Ajo, Cebolla, Tomate triturado, Pimiento, Butifarra blanca, Caldo de verdura, Sal",569.85,17.3465,29.000999999999998,43.25875,"Echa el  aceite de oliva al vaso. Añade los ajos pelados y cortados en 4, la cebolla en cuartos no muy grandes , el tomate triturado y el pimiento. al finalizar se puede dar golpe de turbo si no quieres que se note la cebolla y el pimiento añade la butifarra, pelada y cortada en rodajas de 1,5 cm aproximadamente añade el caldo de verdura (o agua con pastilla de caldo)  y  sal al gusto . Finalmente añade el arroz (yo usé bomba). Al acabar, dejar reposar al menos 10-15  minutos  y servir .",5
alioli-toque-suave,Alioli toque suave,"Cremas, caldos y sopas",2,1,"Huevo, Ajo, Sal, Agua, Zumo de limón, Aceite de girasol",527.2393099999999,2.05896175,0.5515245000000001,58.3799402,"Se añaden el huevo, la sal, el agua y las gotas de zumo de limon Se añade el aceite con el vaso dosificador puesto, poco a poco para que vaya ligando correctamente.",2
coca-de-sardinas-del-tio-amat,Coca de sardinas del tío Amat,Aperitivos y tapas,88,1,"Agua, Aceite de oliva virgen extra, Sal, Azúcar, Yema de huevo, Harina de fuerza, Aceite de oliva, Cebolla, Pimiento verde italiano, Sal, Sardinas, Tomate, Sal, Pimienta",941.0633625,38.65058000000001,92.89529824999998,45.58672,"Mezclamos los ingredientes líquidos de la masa junto con el azúcar y la sal. Añadimos la harina y amasamos. Sacamos la masa de la jarra y la hacemos una bola. La tapamos con un trapo o film transparente y la dejamos reposar. Mientras reposa podemos continuar con el siguiente proceso de elaboración. Calentamos el aceite. Añadimos la cebolla cortada en trozos grandes y comenzamos a pocharla. Añadimos el pimiento verde en trozos grandes y seguimos pochando. Ponemos un poquito de sal y seguimos pochando hasta que la verdura se ponga casi transparente, pero esta vez ya no lo haremos a velocidad sofrito para que no se desmenucen más los ingredientes. Una vez finalizado el tiempo de reposo, extendemos la masa con la mano sobre una bandeja del horno previamente cubierta con un papel de hornear. Vaciamos el contenido de la jarra y lo extendemos sobre la masa uniformemente, cubriéndola toda. Colocamos sobre la coca los lomos de las sardinas y los tomates cortados en gajos salpimentados. La preparación de las sardinas la hemos podido hacer al mismo tiempo que reposaba la masa (el pescadero nos las habrá dejado limpias, sin escamas, ni vísceras, ni cabeza y nosotros sólo tendremos que separar los lomos de la espina y limpiarlos bajo el grifo). Metemos la coca en el horno y la horneamos con calor arriba y abajo.",11
crema-de-calabaza-light,Crema de calabaza light,"Cremas, caldos y sopas",40,1,"Cebolla, Caldo, Vino blanco, Sal, Beicon, Rebanada de pan Bimbo, Pimiento verde",75.926875,1.599015,10.4441,1.5478275000000001,"Pochamos la cebolla Añadimos el pimiento Añadimos la calabaza en dados Añadimos caldo de verduras Añadimos vino blanco, sal Trituramos la crema Preparar el bacon Preparar los picatostes Freímos los pimientos verdes en rodajas",9
mi-cuajada-en-5-minutos,Mi cuajada en 5 minutos,Dulces y repostería,25,1,"Leche, Cuajada en polvo Royal",79.925,4.3545,6.101750000000001,4.24875,"Mezclamos la leche y el sobre de cuajada. Se echa todo en el vaso de la mycook y se mezcla con la paleta mezcladora. Yo uso leche de vaca o cabra fresca y entera, pero se puede usar con la que queráis. Se calienta todo hasta casi llevar a ebullición. Después se echan en tarros, se deja enfriar y luego se mete en la nevera al menos 3-4 horas para servir frío. Acompañar con algo dulce como frutos secos y miel, mermelada o compota de frutas.",2
crema-de-castanas-para-carne,Crema de castañas para carne,"Cremas, caldos y sopas",61,1,"Castañas, Leche, Mantequilla, Sal",352.6425,5.335125,60.13965,9.999975,Rajar las castañas y colocarlas en la bandeja de vapor. El tiempo de cocción dependerá de su tamaño. También se puede hacer en el horno. Deja que se enfríen un poco las castañar antes de pelarlas. Escúrrelas en agua fría para que sea más fácil. Meter las castañas partidas por la mitad y las cocemos en leche. Añadir mantequilla y sal y triturar.,4
salsa-de-queso-azul-danes,Salsa de queso azul danés,"Cremas, caldos y sopas",5,1,"Mantequilla, Queso azul danés, Nata de cocinar baja en grasa, Sal, Pimienta",248.702,10.80578,1.3039,22.48752,"Incorporamos en la jarra la mantequilla Añadimos el queso azul danes Añadimos la nata para cocinar, sal y la pimienta",3
salsa-tomate-con-verduras-y-picante-para-albondigas-o-pasta,Salsa tomate con verduras y picante (para albondigas o pasta),Salsas y guarniciones,26,0,"Aceite de oliva virgen extra, Dientes de ajo, Cebolla, Pimientos italianos verdes, Calabacín, Zanahoria, Tomate pera, Agua, Pastilla de caldo, Pimentón picante, Guindilla de cayena",231.21459333333334,4.3179468666666665,24.107542366666667,14.6277227,"Calentar el aceite Sofreir ajo y cebolla Trocear el resto de verduras, añadir y sofreír Mientras se enfría un poco el vaso,  ir troceando y añadiendo 500g de tomate pera. Dar 2-3 toques de turbo. Añadir el agua, la pastilla de caldo, el pimentón picante y un poco de guindilla al gusto",5
bizcocho-de-chocolate-con-leche-mcp,Bizcocho de chocolate con leche mcp,Dulces y repostería,45,1,"Huevos, Mantequilla, Chocolate con leche para postres, Mantequilla, Yogur natural, Azúcar, Harina de trigo, Levadura Royal",424.74725,7.797762500000001,58.92995500000001,17.8377675,"Echamos en la jarra los huevos y los batimos hasta blanquear. Precalentamos el horno a 180ºC y untamos el molde con una pizca de mantequilla. Ponemos la mantequilla en un bol y la derretimos en el microondas.
Ponemos el chocolate en un bol y lo derretimos en el microondas. Echamos en la jarra la mantequilla y el chocolate derretidos y mezclamos. Añadimos el yogur y el azúcar y mezclamos. Añadimos la harina y la levadura y mezclamos hasta integrar.  Vertemos la mezcla en el molde y horneamos unos 30 minutos.",8
limpieza-del-vaso-comida-pegada,Limpieza del vaso (comida pegada),Otras,8,1,,0.0,0.0,0.0,0.0,Hechar agua hasta cubrir las cuchillas y añadir un poco de fairy y vinagre.,1
bizcocho-de-calabacin-con-leche,Bizcocho de calabacín con leche,Dulces y repostería,41,1,"Azúcar, Calabacín, Huevos, Aceite, Leche, Harina para repostería, Levadura Royal, Sal, Canela en polvo",1060.3188662500002,16.4094297625,155.9972490125,41.74286445,"Precalentamos el horno Añadimos a la jarra el azúcar y el calabacín cortado en trozos (con piel o si piel) Abrimos la jarra y bajamos los restos con la espátula, a continuación añadimos los huevos, el aceite y la leche Volvemos a bajar los restos con la espátula y añadimos la harina, el sobre de levadura, la sal y la canela Vertemos la mezcla en un molde para horno y lo metemos en el. A los 30 min de horneado pinchamos y si sale seco el pincho lo sacamos si sale húmedo lo dejamos un poco más hasta que salga seco. Lo dejamos enfriar, desmoldamos y decoramos con azúcar glas",5
mayonesa-de-girasol-con-un-toque-de-oliva,Mayonesa de girasol con un toque de oliva,Salsas y guarniciones,2,1,"Huevo talla L, Sal, Zumo de limón, Aceite de girasol, Aceite de oliva",2196.9465600000003,8.0732225,3.6162150000000004,243.292804,"Echar el huevo, la sal y el zumo de limón Ir echando el aceite en forma de hilo con el vaso dosificador puesto",2
cuarto-mallorquin-con-patata,Nube sin harina - Cuarto mallorquín,Dulces y repostería,52,1,"Huevos L, Azúcar glas seda, Fécula de patata",293.97749999999996,9.03405,51.3711,6.04655,"Añadir al vaso los 4 huevos fríos de la nevera y el
Azúcar glas Bajar la velocidad a 2 y añadir por arriba la fécula de patata Poner papel de horno al molde metálico y tener el horno caliente a 170°C y hornear con calor arriba y abajo en el centro Sacar del horno y dejar que de un golpe fuerte contra una tabla o contra el suelo y seguidamente desmoldar y dejar enfriar sobre rejilla Añadir azúcar glas por arriba y cortar porciones",5
gazpacho-can-sola,Gazpacho Can Sola,Aperitivos y tapas,5,1,"Pimiento verde, Cebolla, Pepino, Aceite de oliva arbequina, Vinagre blanco, Ajo, Sal, Tomate de pera, Albahaca, Agua",167.49166666666667,1.7615,7.3795,15.361333333333333,Vierte todas las verduras limpias y cortadas a trozos Añadir agua,2
arroz-blanco-con-huevos,Arroz blanco con huevos,Arroces,21,1,"Agua, Aceite de oliva, Laurel, Sal, Ajo, Arroz blanco, Huevo",374.03,17.91435,19.268700000000003,24.86035,"Pon todos los ingredientes, menos el arroz, en la jarra y programa 8 minutos, 120°, velocidad 2. Introduce el cestillo con el arroz y cocina 13 minutos (lo que indique en el paquete de arroz), 120°, velocidad 4. 
Pon la bandeja con los huevos en la vaporera cuando queden 3-4 minutos.
Escurre el arroz levantando el cestillo con la ayuda del mango.",2
pan-de-5-semillas,Pan de 5 semillas,Masas,95,1,"Agua, Levadura fresca, Harina de fuerza, Harina de centeno integral, Sal, Aceite de oliva virgen, Semillas de sésamo, Semillas de lino, Pipas de girasol peladas, Pipas de calabaza, Semillas de amapola, Miel de flores",503.75,14.425833333333332,76.95033333333333,16.42866666666667,"Ponga en el vaso el agua y la levadura. Si no es levadura fresca añadir 2 c/c de levadura en polvo. Añadir el resto de ingredientes; las harinas, la sal, el aceite, las semillas (en Mercadona venden un surtido con toda la mezcla) y la miel de flores. Dejamos amasar 2,30 minutos. La masa tendrá una consistencia húmeda y pegajosa. Ponga la masa en el molde reservado engrasado previamente con un poco de aceite de oliva. Deje reposar destapado en un lugar templado hasta que doble su volumen (45-60 min aproximadamente) Previamente precalentamos el horno a 200ºC. Introducimos el molde y horneamos 45 minutos a 200ºC. Deje enfriar en el molde 5 minutos. desmolde y deje enfriar sobre una rejilla antes de cortarlo en rebanadas y servir.",4
gazpacho-sin-ajo,Gazpacho sin ajo,"Cremas, caldos y sopas",7,1,"Tomate, Pimiento rojo, Cebolla blanca, Vinagre de manzana, Aceite de oliva virgen extra, Sal, Agua",65.725,0.87175,4.383125000000001,5.1925,"Echamos en la jarra los siguientes ingredientes  limpios y troceados, y trituramos Vertemos el agua y trituramos de nuevo Metemos en la nevera al menos 2 horas. Cuánto más frío se sirva, mejor.",3
lubina-con-ajo-y-pimenton,Lubina con ajo y pimentón,Pescados y mariscos,18,1,"Lubina, Sal, Agua, Aceite, Ajos, Pimentón, Vinagre, Agua",283.50878,0.7108006,3.5958671,30.1181881,"Ponemos la lubina en la  bandeja abierta y sin espina. Salamos. Reservamos la lubina.
Ponemos el aceite. Ponemos los ajos. Añadimos el pimentón. Añadimos el vinagre y el agua.",5
mermelada-de-nisperos,Mermelada de nísperos,Dulces y repostería,50,1,"Azúcar, Piel de limón rallada, Limón, Nísperos",94.03125,0.41875,24.583125000000003,0.1625,"Introducir en la jarra el azúcar, la ralladura de limón y el zumo del limón. Introducir los nísperos previamente pelados y dar varios golpes de turbo. Programamos 30 minutos - 100º - Velocidad 2. Programamos 15 minutos - Velocidad 1 - con cestillo",4
arroz-con-almejas,Arroz con almejas,Arroces,28,1,"Aceite de oliva, Cebolla, Ajo, Tomate frito, Arroz, Caldo de pescado, Colorante alimentario amarillo, Almejas",205.7875,11.016999999999998,19.05825,9.364999999999998,"Calentar aceite Sofreír Cebolla y ajos Añadir tomate frito Triturar Añadimos arroz, caldo de pescado y almejas ya abiertas. Añadir las almejas ya abiertas al arroz",6
pollo-al-curry-sin-nata,Pollo al curry sin nata,Carnes y aves,25,1,"Aceite de oliva, Cebolla, Pimiento verde italiano, Sofrito, Muslos de pollo deshuesados, Sal, Pimienta, Leche semidesnatada, Curry, Comino en polvo, Ajo en polvo, Hebras de azafrán",391.09555499999993,38.82646558333334,10.741297000000001,21.00944755,Calentar aceite Sofreír cebolla Sofreír pimiento Una vez sofrito le das un par de golpes de turbo Sofreir pollo previamente sal pimentado Echar resto de ingredientes,6
macarrones-bolonesa-pensando-en-sofia,Macarrones boloñesa pensando en Sofía,Pasta,36,1,"Agua, Aceite de oliva, Sal, Calabacín, Cebolla, Ajo, Carne picada, Mantequilla, Hierbabuena, Tomate frito",567.3721375,16.297560937500002,16.0629589625,49.240922275,"Calentar Agua Cocer los macarrones Calentar el Aceite Añadir el calabacín, la cebolla y el ajo Añadir la carne picada, la mantequilla y la hierbabuena Añadir tomate Servir al gusto y a disfrutar..... bon appetit",7
habichuelas-con-chorizo-al-estilo-la-picantona,Habichuelas con chorizo al estilo La Picantona,Potajes y legumbres,24,0,"Aceite de oliva, Cebolla, Pimiento rojo, Ajo, Chorizos, Tomate frito, Agua, Pimentón rojo, Pimienta molida, Pastilla de caldo de carne, Sal, Alubias blancas de bote",2363.22744625,119.98872046250001,46.067287825,186.18892918750004,"Calentamos el aceite Sofreimos un diente de ajo, la cebolla, pimiento verde, pimiento rojo Si tenemos niños o no nos gusta ver la verdura, daremos unos toques de turbo. Ponemos la mariposa y agregamos el chorizo en rodajas gordas Añadimos el tomate frito y el agua Añadimos las alubias previamente lavadas y escurridas (podemos utilizar el cestillo para hacerlo)",6
croquetas-cremosas-de-boletus,Croquetas cremosas de boletus,Aperitivos y tapas,123,1,"Aceite de oliva, Mantequilla a punto pomada, Cebolla, Boletus deshidratados, Harina para repostería, Leche, Sal, Nuez moscada, Pimienta blanca, Especias de boletus deshidratados, Huevos, Pan rallado",254.64367187500002,7.36855953125,27.673524375,12.74151015625,"Poner a hervir 800gr de leche en un cazo, cuando empiece a hervir apagamos el fuego, introducimos 30gr de boletus deshidratados, y tapamos el cazo. 
Pasada una hora los escurrimos bien y los reservamos. Además colamos la leche y la reservamos también.
Si se quiere potenciar el sabor, se puede hidratar en un vaso con esa misma leche, 1 cucharada sopera de especias de boletus deshidratadas.
30gr de boletus deshidratados equivalen a 240gr de boletus frescos. Realizamos el sofrito. Triturar un poco el boletus. Añadir la harina de repostería. Añadir la leche reservada y las especias, sera necesario añadir un poco mas de leche para llegar a los 800gr.
Esto es debido a que el boletus se la absorbido. Sacar la masa de la jarra y extenderla en una fuente amplia para dejar que se enfrié.
Pasado un tiempo, cubrir la masa con papel film y llevarla a la nevera durante 24h. Moldear las croquetas (Yo uso una croquetera que va de muerte), pasarlas por huevo batido, luego por pan rallado, volverlas a pasarlas por el huevo batido y por el pan rallado otra vez, y por ultimo freírlas con el fuego fuerte y bien de aceite de poco en poco.",7
cuajada-sin-lactosa-desnatada,Cuajada sin lactosa desnatada,Dulces y repostería,188,1,"Leche desnatada sin lactosa, Cuajada en polvo Royal",50.425,5.05075,6.94675,0.27125,"Hervir 550 g. de leche desnatada sin lactosa Añadir el sobre de cuajada royal y remover Hervir la mezcla Preparar 4 recipientes, repartir y dejar reposar en la nevera al menos 3 horas",4
pastel-de-pina,Pastel de piña,Dulces y repostería,6,1,"Lata de piña en almíbar, Gelatina de limón, Nata",106.85833333333333,0.9183333333333333,3.249166666666667,10.303333333333333,"Lo primero que hay que hacer es la gelatina de limón con el néctar de la lata de piña en almíbar. Para ello se vierte en el vaso de la mycook todo el néctar de la lata de piña (reservando la piña) y dos sobres de gelatina de limón. Añadimos las rodajas de piña de la lata que habíamos reservado en el paso anterior y se bate. Si no se queda suficientemente batida, dar varios golpes de turbo. Añadimos la nata y mezclamos bien todo. Se prepara un bol con caramelo líquido en el fondo y se echa toda la mezcla. Dejar enfriar y meter en el frigorífico al menos 4 horas, tiene que quedar con la textura de un flan. Se sirve bien frío y se adorna al gusto.",3
gazpacho-veraniego,Gazpacho veraniego,Verduras y hortalizas,12,1,"Tomate pera, Pepino, Cebolla dulce, Pimiento rojo, Sal, Ajo, Vinagre de manzana, Aceite de oliva virgen extra, Agua",169.6875,2.63125,12.434250000000002,13.08925,Cortar todos los ingredientes e introducirlos en el vaso Triturar todos los ingredientes,2
tarta-de-avena-con-chocolate-y-frutos-secos,Bizcocho de avena con chocolate y frutos secos al estilo La Picantona,Dulces y repostería,60,0,"Copos de avena, Cacao puro, Polvo para hornear, Aceite de oliva, Huevos, Yogur griego, Stevia, Frutos secos, Uvas pasas",460.08588,16.833691,46.74755900000001,28.890802,"Echamos los copos de avena en la Mycook para con golpes de turbo dejarlos como harina. Incorporamos el resto de ingredientes A la masa incorporamos los frutos secos y las pasas. Revolvemos bien.
Incorporamos en un molde no muy grande.
Ponemos en el horno a 160 grados unos 60 minutos",3
crackers-de-semillas,Crackers de semillas,Aperitivos y tapas,16,1,"Harina de avena, Harina de trigo, Semillas, Sal, Agua, Aceite de oliva",1210.2,37.614000000000004,145.478,54.6,"Mezclar los ingredientes secos Añadir los ingredientes líquidos Extender la masa y ponerle sal por encima, darle la forma deseada con moldes o realizar cortes superficiales para que luego sea más fácil de romper. Hornear hasta que estén doradas, con el horno por arriba y bajo (prestar atención a que no se quemen).",3
mi-pastel-de-queso,Mi pastel de queso,Dulces y repostería,90,1,"Mantequilla, Galletas María, Queso Philadelphia, Huevos, Levadura, Yogur natural, Azúcar, Harina, Leche, Nata 35% MG",1043.04,20.564675,90.85047500000002,67.85505,"Calentamos el horno a 170 grados. Añadimos la mantequilla a temperatura ambiente en la jarra junto con las galletas y las trituramos con el turbo En un molde redondo para horno, forramos el fondo con papel de horno y ponemos por encima toda la masa de galleta con mantequilla que quede cubierto todo el fondo y lo aplastamos bien para que quede compacto y uniforme. Lo ponemos en el horno 15 minutos arriba y abajo a 170 grados. Pasado este tiempo lo sacamos del horno y lo dejamos enfriar. Mantenemos el horno encendido mientras seguimos con el resto de la elaboración. Introducimos en la jarra el queso Philadelphia i los huevos y los batimos durante 5 minutos a velocidad 3 PONEMOS LA PALETA MEZCLADORA y añadimos la levadura, el yogurt natural, el azucar, la harina, la leche y la nata y lo mezclamos durante 10 minutos a velocidad 3 Untamos el molde con mantequilla y forramos las paredes con papel de horno y añadimos la masa al molde con mucho cuidado al verterla que no se rompa la base de galleta y lo introducimos en el horno a 160 grados con aire durante 60 minutos (el tiempo es aproximado ya que cada horno es distinto). Lo dejamos enfriar antes de desmoldar y lo metemos en la nevera, servir frío. Lo puedes decorar con mermelada de fresa por encima, azúcar glaseado, chocolate en polvo... lo que te apetezca",5
jarra-light,Jarra Light,Masas,3,0,"Agua, añadiéndole chorro de lavavajillas",0.0,0.0,0.0,0.0,Añadir Chorrito de gel lavavajillas,1
flan-de-chocolate-casero,Flan de chocolate casero,Dulces y repostería,14,1,"Nata para cocinar, Chocolate fondant, Flan",523.025,4.1,25.2425,47.425000000000004,Introducimos la nata de cocinar y la calentamos Trozeamos el chocolate para que se disuelva mejor en la nata Añadimos el chocolate a la nata caliente para que se disuelva y mezcle Añadimos un sobre de 8 racciones de flan y dejamos que mezcle con lo anterior,4
abichuelas-rapidas-de-bote,Abichuelas rapidas de bote,Potajes y legumbres,31,1,"Cebolla, Tomate natural, Pimiento verde, Ajo, Aceite de oliva virgen extra, Patata, Chorizos, Zanahorias, Pastilla de caldo de pollo Avecrem, Agua, Vino blanco, Hojas de laurel",2352.2066666666665,113.06900000000003,44.27973333333333,188.34966666666665,"Se hecha la cebolla pequeña en 4 trozos, el tomate partido en 4 trozos, el pimiento verde en 4 trozos y los 2 dientes de Ajo. Se hecha el aceite de Oliva Virgen Extra y a sofreir Se tritura el sofrito Se introduce en la jarra la patata en trozos medianos, los 2 o 3 chorizos en rodajas, 2 zanahorias en rodajas, 1 pastilla de caldo, el agua, el vino blanco y 2 hojas de laurel. Se introduce las abichuelas previamente enjuagadas, la sal al gusto, una pizca de pimenton dulce y una pizca de pimienta. Se deja reposar durante 4 o 5 minutos sin mover las paletas, para evitar que se trituren las abichuelas.",6
mojo-rojo-canario,Mojo rojo canario,Salsas y guarniciones,1,1,"Cabeza de ajo, Comino en grano, Pimentón de la Vera, Guindilla de cayena, Sal, Vinagre de vino blanco, Aceite",151.49065083333332,0.129504125,0.5958247833333333,16.788323525,Triturar todos los ingredientes,1
pavo-en-salsa-de-naranja-al-cava,Pavo en salsa de naranja al cava,Carnes y aves,39,1,"Filete de pavo, Aceite de oliva, Cebolla, Cava, Zumo de naranja, Copos de puré de patata",342.3920175,47.276059874999994,6.2768573750000005,13.56658415,"Trocear los filetes a tiras no muy largas. Salpimentar y reservar. Calentar el aceite 1 minuto, 120º,  velocidad 2. Poner la cebolla cortada en trozos grandes a sofreir 2 minutos y medio, 110º, velocidad sofrito. Colocar la paleta mezcladora e introducir las tiras de pavo. Programar 5 minutos, 110º, velocidad 2. Abrir la jarra y sin quitar la paleta mezcladora remover con la espátula. Seguir cocinando con la paleta mezcladora, 5 minutos, 110º, velocidad 2. Añadir el cava y cocinar sin el vaso dosificador, para evaporar el alcohol. Programar 5 minutos, 110º, velocidad 2. Añadir el zumo de naranja. Tapar con cestillo invertido.Programar 15 minutos, 110º, velocidad 2. Añadir una cucharada sopera de copos de puré de patata para espesar la salsa. Se puede añadir más cantidad o menos según se desee la textura. Y ya tendremos el pavo listo para comer. Se puede acompañar con puré de patata.",9
mermelada-de-melocoton-con-toque-de-vainilla,Mermelada de melocotón con toque de vainilla,Dulces y repostería,48,1,"Melocotón, Azúcar, Lemon juice / zumo de limón, Vainilla, Agua",1357.859328,4.55038736,347.7216684,1.25038736,"Pelamos y troceamos los melocotones 500 gramos y los reservamos. Incorporamos en la jarra 300 gramos de azúcar ,jugo de un limón 50 ml de agua y unas 6 gotas de esencia de vainilla . Pasado los 5 minutos agregamos los trozos de melocotón que teníamos reservados y programamos 30 minutos 90 grados velocidad 2. La metemos en un tarro de cristal dejamos que se ponga a temperatura ambiente, y la metemos en el frigorífico, cuando se enfría espesa.Y LISTA PARA DEGUSTAR. 😋",4
salsa-bbq-top-secret,Salsa BBQ top secret,Vinagretas y aliños,21,1,"Vinagre, Kétchup, Mostaza, Azúcar moreno, Salsa de soja, Coca-Cola, Pimentón dulce, Ajo en polvo, Pimienta negra",182.0512,1.377064,47.61973599999999,0.282304,"Empezaremos echando vinagre en la jarra A continuación echamos el ketchup, mostaza, azúcar moreno y soja Añadimos el ingrediente Top Secret Añadimos pimentón, Ajo y Pimienta Por ultimo lo dejaremos cocinar Colocaremos en bote de cristal preferentemente, y lo dejaremos enfriar para posteriormente meterlo en el frigorífico y poder utilizarlo al gusto",6
natillas-de-alma,Natillas de Alma,Dulces y repostería,10,1,"Leche, Harina de maíz, Ralladura de limón, Ralladura de naranja, Canela en rama, Yemas de huevo, Aroma de vainilla líquida",197.308928,8.17607061,22.202467775,8.83987061,"Ponemos 150 ml de leche y mezclamos con la harina de maíz y reservamos en un bol. Sin limpiar la jarra añadimos el resto de la leche junto con la ralladura de un limón, la ralladura de naranja y el palito de canela Retiramos las ralladuras y el palo de canela e incorporamos las 2 yemas de huevo y la leche con maizena(harina de maiz) que teníamos reservada. Controlar a partir del minuto 6 si sube mucho. Vertemos todo en recipientes pequeños, en este momento opcional: añadimos una galleta y espolvoreamos la canela. Dejar enfriar en la nevera 2 h antes de servirlo.",4
pan-de-barra-con-masa-madre,Barras de pan (con masa madre) LS,Masas,869,3,"Masa madre, Harina, Agua, Agua, Levadura seca de panadería, Azúcar, Harina de fuerza, Sal, Masa madre",208.05416666666667,6.527,42.67941666666667,0.8178333333333333,"La noche anterior refresca la masa madre poniendo unos 60 gr de masa madre con 120 gr de harina y 100 gr de agua en un frasco. Remueve bien hasta que se mezcle todo. Lo dejamos tapado en la nevera toda la noche. A la mañana siguiente lo sacamos y lo dejamos en un lugar templado hasta que la masa madre haya crecido al doble del volumen original (entre 2 y 4 horas según la temperatura ambiente). En invierno podemos poner el frasco en un recipiente con agua templada para acelerar el proceso. Pon en la jarra el agua, la levadura, y el azúcar, mezcla 10 segundos a velocidad 3. Añade la harina normal, la harina de fuerza, la sal, y mezcla 30 segundos a velocidad 6. Añade 200 gramos de la masa madre ya crecida, el resto lo guardamos en la nevera para la próxima vez. Programamos 2 minutos con velocidad amasado. Espolvorea con harina la encimera y con las manos enharinadas divide la masa en 3 bolas iguales. Tapa con un trapo y deja reposar 30 minutos. Estira las bolas en forma ovalada (si te gustan los picos finos) o en forma rectangular (si te gustan los picos chatos), enrolla para hacer las barras y deja el borde en la parte de abajo. Pon las barras en la bandeja del horno cubierta con un papel de horno. Haz dos dobleces a lo largo del papel para que las barras no se toquen cuando crezcan. Tapa con un trapo y deja reposar 1 hora y 30 min o hasta que doblen su volumen. A mitad de tiempo enciende el horno a 220º y coloca en la base del horno un recipiente con agua caliente. Pincela las barras con agua y espolvorea con harina y/o semillas. Haz unos cortes en diagonal con una cuchilla bien afilada (greñado). Pulveriza con agua las paredes del horno en el momento de meter la bandeja, ponla en la altura media y hornea 20 minutos con calor arriba y abajo a 220º Baja la temperatura a 210º. Retira el recipiente con agua y hornea otros 5 minutos o hasta que tenga el dorado a tu gusto. Sácalo y déjalo enfriar en una rejilla.",9
natillas-potax-con-leche-semidesnatada-y-azucar-integral,Natillas potax con leche semidesnatada y azúcar integral,Dulces y repostería,194,1,"Leche entera, Leche semidesnatada, Azúcar integral, Flan Potax",118.42466666666667,3.758127,17.188693166666663,4.076225,Calentar la leche con el azúcar Diluir un sobre de flan Potax en 200 ml de leche semidesnatada Verter la mezcla de Flan Potax y la leche en la jarra. Distribuir las natillas en vasos y dejar enfriar a tempertura ambiente. Una vez frías dejar mínimo 3 horas en la nevera.,4
